index,next_station_name,index_station_next,anchor,height,stagger,abrasion,dist,dist_accum
6504,中医药大学站-联庄站区间,4,M040-26,4042,17,4.0,8.0,532.5
6503,中医药大学站-联庄站区间,4,M040-27,4042,47,4.0,8.0,540.5
6502,中医药大学站-联庄站区间,4,M040-28,4039,74,3.0,8.0,548.5
6501,中医药大学站-联庄站区间,4,M040-29,4040,96,3.0,7.0,555.5
6500,中医药大学站-联庄站区间,4,M040-30,4042,118,3.0,5.0,560.5
6499,中医药大学站-联庄站区间,4,M042-01,4046,-84,3.0,1.3,561.8
6498,中医药大学站-联庄站区间,4,M040-31,4044,136,3.0,2.0,563.8
6497,中医药大学站-联庄站区间,4,M042-02,4042,-74,3.0,2.0,565.8
6496,中医药大学站-联庄站区间,4,M042-03,4040,-54,4.5,5.0,570.8
6495,中医药大学站-联庄站区间,4,M042-04,4042,-34,3.0,7.0,577.8
6494,中医药大学站-联庄站区间,4,M042-05,4040,-4,2.3,8.0,585.8
6493,中医药大学站-联庄站区间,4,M042-06,4040,26,5.2,8.0,593.8
6492,中医药大学站-联庄站区间,4,M042-07,4042,47,4.0,8.0,601.8
6491,中医药大学站-联庄站区间,4,M042-08,4040,85,5.9,8.0,609.8
6490,中医药大学站-联庄站区间,4,M042-09,4040,110,4.8,8.0,617.8
6489,中医药大学站-联庄站区间,4,M042-10,4038,142,3.0,8.0,625.8
6488,中医药大学站-联庄站区间,4,M042-11,4038,178,3.0,8.0,633.8
6487,中医药大学站-联庄站区间,4,M042-12,4040,200,3.0,7.0,640.8
6486,中医药大学站-联庄站区间,4,M042-13,4038,218,3.0,7.0,647.8
6485,中医药大学站-联庄站区间,4,M042-14,4041,256,3.0,7.0,654.8
6484,中医药大学站-联庄站区间,4,M042-15,4043,278,3.0,7.0,661.8
6483,中医药大学站-联庄站区间,4,M042-16,4039,241,2.0,7.0,668.8
6482,中医药大学站-联庄站区间,4,M042-17,4040,231,2.0,7.0,675.8
6481,中医药大学站-联庄站区间,4,M042-18,4040,194,2.0,7.0,682.8
6480,中医药大学站-联庄站区间,4,M042-19,4039,178,3.0,7.0,689.8
6479,中医药大学站-联庄站区间,4,M042-20,4041,149,3.0,7.0,696.8
6478,中医药大学站-联庄站区间,4,M042-21,4040,128,3.0,7.0,703.8
6477,中医药大学站-联庄站区间,4,M042-22,4039,111,3.0,7.0,710.8
6476,中医药大学站-联庄站区间,4,M042-23,4041,83,3.0,7.0,717.8
6475,中医药大学站-联庄站区间,4,M042-24,4040,52,3.0,7.0,724.8
6474,中医药大学站-联庄站区间,4,M042-25,4041,41,2.0,7.0,731.8
6473,中医药大学站-联庄站区间,4,M042-26,4040,10,2.0,7.3,739.1
6472,中医药大学站-联庄站区间,4,M042-27,4041,-18,2.0,8.0,747.1
6471,中医药大学站-联庄站区间,4,M042-28,4041,-43,2.0,8.0,755.1
6470,中医药大学站-联庄站区间,4,M042-29,4043,-66,2.0,8.0,763.1
6469,中医药大学站-联庄站区间,4,M042-30,4042,-89,2.0,7.0,770.1
6468,中医药大学站-联庄站区间,4,M042-31,4040,-112,2.0,5.0,775.1
6467,中医药大学站-联庄站区间,4,M044-01,4042,94,3.2,1.3,776.4
6466,中医药大学站-联庄站区间,4,M042-32,4041,-119,2.0,2.0,778.4
6465,中医药大学站-联庄站区间,4,M044-02,4041,84,2.0,2.0,780.4
6464,中医药大学站-联庄站区间,4,M044-03,4041,66,2.0,5.0,785.4
6463,中医药大学站-联庄站区间,4,M044-04,4040,12,2.0,7.0,792.4
6462,中医药大学站-联庄站区间,4,M044-05,4040,20,2.0,8.0,800.4
6461,中医药大学站-联庄站区间,4,M044-06,4040,-8,1.0,8.0,808.4
6460,中医药大学站-联庄站区间,4,M044-07,4041,-23,1.0,8.0,816.4
6459,中医药大学站-联庄站区间,4,M044-08,4040,-62,1.0,8.0,824.4
6458,中医药大学站-联庄站区间,4,M044-09,4040,-88,1.0,8.0,832.4
6457,中医药大学站-联庄站区间,4,M044-10,4040,-114,1.0,8.0,840.4
6456,中医药大学站-联庄站区间,4,M044-11,4041,-144,1.0,8.0,848.4
6455,中医药大学站-联庄站区间,4,M044-12,4040,-167,1.0,8.0,856.4
6454,中医药大学站-联庄站区间,4,M044-13,4042,-190,1.0,8.0,864.4
6453,中医药大学站-联庄站区间,4,M044-14,4041,-226,2.0,8.0,872.4
6452,中医药大学站-联庄站区间,4,M044-15,4042,-255,3.0,8.0,880.4
6451,中医药大学站-联庄站区间,4,M044-16,4043,-293,2.0,8.0,888.4
6450,中医药大学站-联庄站区间,4,M044-17,4042,-244,3.0,8.0,896.4
6449,中医药大学站-联庄站区间,4,M044-18,4041,-217,2.0,8.0,904.4
6448,中医药大学站-联庄站区间,4,M044-19,4043,-192,2.0,8.0,912.4
6447,中医药大学站-联庄站区间,4,M044-20,4041,-155,3.0,8.0,920.4
6446,中医药大学站-联庄站区间,4,M044-21,4041,-126,4.0,8.0,928.4
6445,中医药大学站-联庄站区间,4,M044-22,4043,-99,3.0,8.0,936.4
6444,中医药大学站-联庄站区间,4,M044-23,4042,-68,3.0,8.0,944.4
6443,中医药大学站-联庄站区间,4,M044-24,4042,-34,3.0,8.0,952.4
6442,中医药大学站-联庄站区间,4,M044-25,4042,-10,3.0,8.0,960.4
6441,中医药大学站-联庄站区间,4,M044-26,4040,25,3.0,8.8,969.2
6440,中医药大学站-联庄站区间,4,M044-27,4039,55,3.0,8.5,977.7
6439,中医药大学站-联庄站区间,4,M044-28,4042,71,3.0,7.0,984.7
6438,中医药大学站-联庄站区间,4,M044-29,4042,100,3.0,5.0,989.7
6437,联庄站,4,M046-01,4047,-162,2.0,1.3,991.0
6436,中医药大学站-联庄站区间,4,M044-30,4045,109,3.0,2.0,993.0
6435,联庄站,4,M046-02,4043,-155,2.0,2.0,995.0
6434,联庄站,4,M046-03,4040,-132,2.0,5.0,1000.0
6433,联庄站,4,M046-04,4043,-111,2.0,7.0,1007.0
6432,联庄站,4,M046-05,4043,-80,2.0,8.0,1015.0
6431,联庄站,4,M046-06,4041,-48,2.0,8.0,1023.0
6430,联庄站,4,M046-07,4043,-17,2.0,8.0,1031.0
6429,联庄站,4,M046-08,4040,7,2.0,8.0,1039.0
6428,联庄站,4,M046-09,4042,39,2.0,8.0,1047.0
6427,联庄站,4,M046-10,4043,74,2.0,8.0,1055.0
6426,联庄站,4,M046-11,4042,101,2.0,8.0,1063.0
6425,联庄站,4,M046-12,4040,121,1.0,8.0,1071.0
6424,联庄站,4,M046-13,4040,152,1.0,8.0,1079.0
6423,联庄站,4,M046-14,4041,196,1.0,8.0,1087.0
6422,联庄站,4,M046-15,4041,223,1.0,8.0,1095.0
6421,联庄站,4,M046-16,4043,255,1.0,8.0,1103.0
6420,联庄站,4,M046-17,4043,278,1.0,8.0,1111.0
6419,联庄站,4,M046-18,4040,254,1.0,8.0,1119.0
6418,联庄站,4,M046-19,4040,233,1.0,8.0,1127.0
6417,联庄站,4,M046-20,4040,217,1.0,8.0,1135.0
6416,联庄站,4,M046-21,4040,201,1.0,8.0,1143.0
6415,联庄站,4,M046-22,4041,185,1.0,8.0,1151.0
6414,联庄站,4,M046-23,4040,174,2.0,8.0,1159.0
6413,联庄站,4,M046-24,4041,162,2.0,8.0,1167.0
6412,联庄站,4,M046-25,4042,148,2.0,8.0,1175.0
6411,联庄站,4,M046-26,4043,132,2.0,7.0,1182.0
6410,联庄站,4,M046-27,4039,119,1.0,7.0,1189.0
6409,联庄站,4,M046-28,4040,98,1.0,8.15,1197.15
6408,联庄站,4,M046-29,4039,79,1.0,10.15,1207.3
6407,联庄站,4,M046-30,4042,64,1.0,9.0,1216.3
6406,联庄站,4,M046-31,4041,48,1.0,7.0,1223.3
6405,联庄站,4,M046-32,4041,40,1.0,5.0,1228.3
6404,联庄站,4,M048-01,4044,-159,1.0,1.3,1229.6
6403,联庄站,4,M046-33,4044,36,1.0,2.0,1231.6
6402,联庄站,4,M048-02,4041,-164,1.0,2.0,1233.6
6401,联庄站,4,M048-03,4038,-173,1.0,5.0,1238.6
6400,联庄站,4,M048-04,4039,-168,1.0,7.0,1245.6
6399,联庄站,4,M048-05,4041,-132,1.0,8.0,1253.6
6398,联庄站,4,M048-06,4043,-98,1.0,8.0,1261.6
6397,联庄站,4,M048-07,4040,-64,1.0,8.0,1269.6
6396,联庄站,4,M048-08,4043,-36,1.0,8.0,1277.6
6395,联庄站,4,M048-09,4042,-4,1.0,8.0,1285.6
6394,联庄站,4,M048-10,4041,28,1.0,8.0,1293.6
6393,联庄站,4,M048-11,4041,58,1.0,8.0,1301.6
6392,联庄站,4,M048-12,4041,95,1.0,8.0,1309.6
6391,联庄站,4,M048-13,4041,127,1.0,8.0,1317.6
6390,联庄站,4,M048-14,4041,156,1.0,7.0,1324.6
6389,联庄站,4,M048-15,4041,171,1.0,7.0,1331.6
6388,联庄站,4,M048-16,4043,196,1.0,7.0,1338.6
6387,联庄站,4,M048-17,4043,185,1.0,9.0,1347.6
6386,联庄站,4,M048-18,4042,142,1.0,10.0,1357.6
6385,联庄站,4,M048-19,4040,104,1.0,10.0,1367.6
6384,联庄站,4,M048-20,4041,69,2.0,10.0,1377.6
6383,联庄站,5,M048-21,4041,29,1.0,10.0,10.0
6382,联庄站,5,M048-22,4043,-11,1.0,10.0,20.0
6381,联庄站,5,M048-23,4042,-49,1.0,10.0,30.0
6380,联庄站,5,M048-24,4041,-87,1.0,10.0,40.0
6379,联庄站,5,M048-25,4043,-123,4.22,9.0,49.0
6378,联庄站,5,M048-26,4039,-160,4.0,7.0,56.0
6377,联庄站,5,M048-27,4044,-172,4.0,5.0,61.0
6376,联庄站,5,M048-28,4045,-180,4.5,4.3,65.3
6375,联庄站,5,M050-01,4048,17,4.67,1.3,66.6
6374,联庄站,5,M048-29,4047,-187,4.0,2.0,68.6
6373,联庄站,5,M050-02,4043,12,2.0,2.0,70.6
6372,联庄站,5,M050-03,4042,-10,4.4,5.0,75.6
6371,联庄站,5,M050-04,4041,-21,2.0,5.0,80.6
6370,联庄站,5,M050-05,4040,-52,3.0,6.93,87.53
6369,联庄站,5,M050-06,4043,-66,2.0,5.19,92.72
6368,联庄站,5,M050-07,4044,-99,2.0,6.41,99.13
6367,联庄站,5,M050-08,4043,-155,2.0,5.0,104.13
6366,联庄站-水澄桥站区间（一）,5,M052-01,4047,154,3.0,1.3,105.43
6365,联庄站,5,M050-09,4048,-121,2.0,2.0,107.43
6364,联庄站-水澄桥站区间（一）,5,M052-02,4045,143,3.0,2.0,109.43
6363,联庄站-水澄桥站区间（一）,5,M052-03,4044,122,3.0,5.0,114.43
6362,联庄站-水澄桥站区间（一）,5,M052-04,4041,102,3.0,7.0,121.43
6361,联庄站-水澄桥站区间（一）,5,M052-05,4041,69,3.0,8.0,129.43
6360,联庄站-水澄桥站区间（一）,5,M052-06,4042,37,3.0,8.0,137.43
6359,联庄站-水澄桥站区间（一）,5,M052-07,4041,8,3.0,8.0,145.43
6358,联庄站-水澄桥站区间（一）,5,M052-08,4040,-28,3.0,7.0,152.43
6357,联庄站-水澄桥站区间（一）,5,M052-09,4040,-51,3.0,7.0,159.43
6356,联庄站-水澄桥站区间（一）,5,M052-10,4041,-79,3.0,7.0,166.43
6355,联庄站-水澄桥站区间（一）,5,M052-11,4041,-107,3.0,7.0,173.43
6354,联庄站-水澄桥站区间（一）,5,M052-12,4041,-134,2.0,7.0,180.43
6353,联庄站-水澄桥站区间（一）,5,M052-13,4042,-159,2.0,7.0,187.43
6352,联庄站-水澄桥站区间（一）,5,M052-14,4040,-193,4.0,7.0,194.43
6351,联庄站-水澄桥站区间（一）,5,M052-15,4041,-217,4.0,7.0,201.43
6350,联庄站-水澄桥站区间（一）,5,M052-16,4041,-248,4.0,7.0,208.43
6349,联庄站-水澄桥站区间（一）,5,M052-17,4043,-278,4.0,7.0,215.43
6348,联庄站-水澄桥站区间（一）,5,M052-18,4043,-246,4.0,7.0,222.43
6347,联庄站-水澄桥站区间（一）,5,M052-19,4040,-222,4.0,7.0,229.43
6346,联庄站-水澄桥站区间（一）,5,M052-20,4040,-196,1.0,7.0,236.43
6345,联庄站-水澄桥站区间（一）,5,M052-21,4040,-170,1.0,7.0,243.43
6344,联庄站-水澄桥站区间（一）,5,M052-22,4039,-147,1.0,7.0,250.43
6343,联庄站-水澄桥站区间（一）,5,M052-23,4041,-118,1.0,7.0,257.43
6342,联庄站-水澄桥站区间（一）,5,M052-24,4040,-94,1.0,7.0,264.43
6341,联庄站-水澄桥站区间（一）,5,M052-25,4040,-65,1.0,8.0,272.43
6340,联庄站-水澄桥站区间（一）,5,M052-26,4039,-42,1.0,8.0,280.43
6339,联庄站-水澄桥站区间（一）,5,M052-27,4040,-6,1.0,8.0,288.43
6338,联庄站-水澄桥站区间（一）,5,M052-28,4040,30,1.0,8.8,297.23
6337,联庄站-水澄桥站区间（一）,5,M052-29,4039,57,1.0,8.5,305.73
6336,联庄站-水澄桥站区间（一）,5,M052-30,4041,79,1.0,7.0,312.73
6335,联庄站-水澄桥站区间（一）,5,M052-31,4040,94,1.0,5.0,317.73
6334,联庄站-水澄桥站区间（一）,5,M054-01,4043,-111,1.0,1.3,319.03
6333,联庄站-水澄桥站区间（一）,5,M052-32,4041,101,1.0,2.0,321.03
6332,联庄站-水澄桥站区间（一）,5,M054-02,4040,-97,1.0,2.0,323.03
6331,联庄站-水澄桥站区间（一）,5,M054-03,4040,-82,1.0,5.0,328.03
6330,联庄站-水澄桥站区间（一）,5,M054-04,4038,-52,1.0,7.0,335.03
6329,联庄站-水澄桥站区间（一）,5,M054-05,4039,-33,1.0,8.0,343.03
6328,联庄站-水澄桥站区间（一）,5,M054-06,4040,2,1.0,8.0,351.03
6327,联庄站-水澄桥站区间（一）,5,M054-07,4040,29,1.0,8.0,359.03
6326,联庄站-水澄桥站区间（一）,5,M054-08,4041,58,1.0,8.0,367.03
6325,联庄站-水澄桥站区间（一）,5,M054-09,4041,80,1.0,8.0,375.03
6324,联庄站-水澄桥站区间（一）,5,M054-10,4040,105,1.0,8.0,383.03
6323,联庄站-水澄桥站区间（一）,5,M054-11,4041,136,1.0,8.0,391.03
6322,联庄站-水澄桥站区间（一）,5,M054-12,4040,165,1.0,8.0,399.03
6321,联庄站-水澄桥站区间（一）,5,M054-13,4041,200,1.0,8.0,407.03
6320,联庄站-水澄桥站区间（一）,5,M054-14,4041,223,1.0,8.0,415.03
6319,联庄站-水澄桥站区间（一）,5,M054-15,4040,242,1.0,8.0,423.03
6318,联庄站-水澄桥站区间（一）,5,M054-16,4044,275,1.0,8.0,431.03
6317,联庄站-水澄桥站区间（一）,5,M054-17,4041,246,1.0,8.0,439.03
6316,联庄站-水澄桥站区间（一）,5,M054-18,4041,229,1.0,8.0,447.03
6315,联庄站-水澄桥站区间（一）,5,M054-19,4040,192,2.0,8.0,455.03
6314,联庄站-水澄桥站区间（一）,5,M054-20,4041,167,2.0,8.0,463.03
6313,联庄站-水澄桥站区间（一）,5,M054-21,4040,139,2.0,8.0,471.03
6312,联庄站-水澄桥站区间（一）,5,M054-22,4039,108,2.0,8.0,479.03
6311,联庄站-水澄桥站区间（一）,5,M054-23,4040,79,1.0,8.0,487.03
6310,联庄站-水澄桥站区间（一）,5,M054-24,4040,59,1.0,8.0,495.03
6309,联庄站-水澄桥站区间（一）,5,M054-25,4039,25,1.0,8.0,503.03
6308,联庄站-水澄桥站区间（一）,5,M054-26,4038,-4,1.0,8.8,511.83
6307,联庄站-水澄桥站区间（一）,5,M054-27,4039,-42,1.0,8.5,520.33
6306,联庄站-水澄桥站区间（一）,5,M054-28,4039,-65,1.0,7.0,527.33
6305,联庄站-水澄桥站区间（一）,5,M054-29,4040,-87,2.0,5.0,532.33
6304,联庄站-水澄桥站区间（一）,5,M056-01,4042,105,1.0,1.3,533.63
6303,联庄站-水澄桥站区间（一）,5,M054-30,4043,-94,1.0,2.0,535.63
6302,联庄站-水澄桥站区间（一）,5,M056-02,4040,107,1.0,2.0,537.63
6301,联庄站-水澄桥站区间（一）,5,M056-03,4038,92,1.0,5.0,542.63
6300,联庄站-水澄桥站区间（一）,5,M056-04,4038,74,1.0,7.0,549.63
6299,联庄站-水澄桥站区间（一）,5,M056-05,4038,34,1.0,8.0,557.63
6298,联庄站-水澄桥站区间（一）,5,M056-06,4037,12,1.0,8.0,565.63
6297,联庄站-水澄桥站区间（一）,5,M056-07,4038,-10,1.0,8.0,573.63
6296,联庄站-水澄桥站区间（一）,5,M056-08,4038,-45,1.0,7.3,580.93
6295,联庄站-水澄桥站区间（一）,5,M056-09,4038,-70,1.0,7.0,587.93
6294,联庄站-水澄桥站区间（一）,5,M056-10,4040,-95,1.0,7.0,594.93
6293,联庄站-水澄桥站区间（一）,5,M056-11,4038,-121,5.0,7.0,601.93
6292,联庄站-水澄桥站区间（一）,5,M056-12,4040,-147,1.0,7.0,608.93
6291,联庄站-水澄桥站区间（一）,5,M056-13,4038,-118,1.0,7.0,615.93
6290,联庄站-水澄桥站区间（一）,5,M056-14,4038,-194,1.0,7.0,622.93
6289,联庄站-水澄桥站区间（一）,5,M056-15,4037,-226,1.0,7.0,629.93
6288,联庄站-水澄桥站区间（一）,5,M056-16,4038,-247,1.0,7.0,636.93
6287,联庄站-水澄桥站区间（一）,5,M056-17,4041,-278,1.0,7.0,643.93
6286,联庄站-水澄桥站区间（一）,5,M056-18,4039,-249,1.0,7.0,650.93
6285,联庄站-水澄桥站区间（一）,5,M056-19,4037,-224,1.0,7.0,657.93
6284,联庄站-水澄桥站区间（一）,5,M056-20,4038,-200,1.0,7.0,664.93
6283,联庄站-水澄桥站区间（一）,5,M056-21,4037,-172,1.0,7.0,671.93
6282,联庄站-水澄桥站区间（一）,5,M056-22,4037,-150,1.0,7.0,678.93
6281,联庄站-水澄桥站区间（一）,5,M056-23,4038,-129,1.0,7.0,685.93
6280,联庄站-水澄桥站区间（一）,5,M056-24,4037,-101,1.0,7.0,692.93
6279,联庄站-水澄桥站区间（一）,5,M056-25,4037,-80,1.0,7.0,699.93
6278,联庄站-水澄桥站区间（一）,5,M056-26,4038,-43,1.0,7.0,706.93
6277,联庄站-水澄桥站区间（一）,5,M056-27,4037,-31,1.0,7.0,713.93
6276,联庄站-水澄桥站区间（一）,5,M056-28,4037,2,1.0,7.0,720.93
6275,联庄站-水澄桥站区间（一）,5,M056-29,4038,24,2.0,7.0,727.93
6274,联庄站-水澄桥站区间（一）,5,M056-30,4039,55,1.0,7.0,734.93
6273,联庄站-水澄桥站区间（一）,5,M056-31,4038,72,1.0,7.0,741.93
6272,联庄站-水澄桥站区间（一）,5,M056-32,4039,95,1.0,5.0,746.93
6271,联庄站-水澄桥站区间（一）,5,M058-01,4042,-111,1.0,1.3,748.23
6270,联庄站-水澄桥站区间（一）,5,M056-33,4042,103,1.0,2.0,750.23
6269,联庄站-水澄桥站区间（一）,5,M058-02,4039,-95,1.0,2.0,752.23
6268,联庄站-水澄桥站区间（一）,5,M058-03,4040,-83,1.0,5.0,757.23
6267,联庄站-水澄桥站区间（一）,5,M058-04,4038,-59,1.0,7.0,764.23
6266,联庄站-水澄桥站区间（一）,5,M058-05,4040,-39,1.0,7.0,771.23
6265,联庄站-水澄桥站区间（一）,5,M058-06,4038,-11,1.0,7.0,778.23
6264,联庄站-水澄桥站区间（一）,5,M058-07,4040,20,1.0,7.0,785.23
6263,联庄站-水澄桥站区间（一）,5,M058-08,4039,40,3.0,7.0,792.23
6262,联庄站-水澄桥站区间（一）,5,M058-09,4039,69,1.0,7.0,799.23
6261,联庄站-水澄桥站区间（一）,5,M058-10,4038,91,1.0,7.0,806.23
6260,联庄站-水澄桥站区间（一）,5,M058-11,4038,122,1.0,7.0,813.23
6259,联庄站-水澄桥站区间（一）,5,M058-12,4040,143,1.0,7.0,820.23
6258,联庄站-水澄桥站区间（一）,5,M058-13,4040,176,1.0,8.0,828.23
6257,联庄站-水澄桥站区间（一）,5,M058-14,4040,197,1.0,8.0,836.23
6256,联庄站-水澄桥站区间（一）,5,M058-15,4041,233,1.0,8.0,844.23
6255,联庄站-水澄桥站区间（一）,5,M058-16,4038,261,1.0,8.0,852.23
6254,联庄站-水澄桥站区间（一）,5,M058-17,4039,284,1.0,8.0,860.23
6253,联庄站-水澄桥站区间（一）,5,M058-18,4041,253,1.0,8.0,868.23
6252,联庄站-水澄桥站区间（一）,5,M058-19,4038,223,1.0,8.0,876.23
6251,联庄站-水澄桥站区间（一）,5,M058-20,4039,188,1.0,8.0,884.23
6250,联庄站-水澄桥站区间（一）,5,M058-21,4038,172,1.0,8.0,892.23
6249,联庄站-水澄桥站区间（一）,5,M058-22,4039,140,1.0,8.0,900.23
6248,联庄站-水澄桥站区间（一）,5,M058-23,4039,109,1.0,8.0,908.23
6247,联庄站-水澄桥站区间（一）,5,M058-24,4040,81,1.0,8.0,916.23
6246,联庄站-水澄桥站区间（一）,5,M058-25,4039,49,1.0,8.0,924.23
6245,联庄站-水澄桥站区间（一）,5,M058-26,4040,24,1.0,8.0,932.23
6244,联庄站-水澄桥站区间（一）,5,M058-27,4041,-12,1.0,8.8,941.03
6243,联庄站-水澄桥站区间（一）,5,M058-28,4039,-40,1.0,8.5,949.53
6242,联庄站-水澄桥站区间（一）,5,M058-29,4040,-61,1.0,7.0,956.53
6241,联庄站-水澄桥站区间（一）,5,M058-30,4041,-84,1.0,5.0,961.53
6240,联庄站-水澄桥站区间（一）,5,M060-01,4043,118,1.0,1.3,962.83
6239,联庄站-水澄桥站区间（一）,5,M058-31,4042,-95,1.0,2.0,964.83
6238,联庄站-水澄桥站区间（一）,5,M060-02,4040,110,1.0,2.0,966.83
6237,联庄站-水澄桥站区间（一）,5,M060-03,4040,92,1.0,5.0,971.83
6236,联庄站-水澄桥站区间（一）,5,M060-04,4040,70,1.0,7.0,978.83
6235,联庄站-水澄桥站区间（一）,5,M060-05,4040,37,1.0,8.0,986.83
6234,联庄站-水澄桥站区间（一）,5,M060-06,4038,9,1.0,8.0,994.83
6233,联庄站-水澄桥站区间（一）,5,M060-07,4040,-21,1.0,8.0,1002.83
6232,联庄站-水澄桥站区间（一）,5,M060-08,4039,-43,1.0,8.0,1010.83
6231,联庄站-水澄桥站区间（一）,5,M060-09,4039,-70,1.0,8.0,1018.83
6230,联庄站-水澄桥站区间（一）,5,M060-10,4040,-97,1.0,8.0,1026.83
6229,联庄站-水澄桥站区间（一）,5,M060-11,4040,-131,1.0,8.0,1034.83
6228,联庄站-水澄桥站区间（一）,5,M060-12,4040,-163,1.0,8.0,1042.83
6227,联庄站-水澄桥站区间（一）,5,M060-13,4040,-194,1.0,8.0,1050.83
6226,联庄站-水澄桥站区间（一）,5,M060-14,4038,-220,1.0,8.0,1058.83
6225,联庄站-水澄桥站区间（一）,5,M060-15,4038,-243,1.0,8.0,1066.83
6224,联庄站-水澄桥站区间（一）,5,M060-16,4039,-270,1.0,8.0,1074.83
6223,联庄站-水澄桥站区间（一）,5,M060-17,4038,-248,1.0,8.0,1082.83
6222,联庄站-水澄桥站区间（一）,5,M060-18,4038,-211,1.0,8.0,1090.83
6221,联庄站-水澄桥站区间（一）,5,M060-19,4040,-186,1.0,8.0,1098.83
6220,联庄站-水澄桥站区间（一）,5,M060-20,4040,-153,1.0,8.0,1106.83
6219,联庄站-水澄桥站区间（一）,5,M060-21,4039,-128,1.0,8.0,1114.83
6218,联庄站-水澄桥站区间（一）,5,M060-22,4040,-100,1.0,8.0,1122.83
6217,联庄站-水澄桥站区间（一）,5,M060-23,4039,-74,1.0,8.0,1130.83
6216,联庄站-水澄桥站区间（一）,5,M060-24,4038,-32,1.0,8.0,1138.83
6215,联庄站-水澄桥站区间（一）,5,M060-25,4038,-7,1.0,8.0,1146.83
6214,联庄站-水澄桥站区间（一）,5,M060-26,4038,18,1.0,8.8,1155.63
6213,联庄站-水澄桥站区间（一）,5,M060-27,4039,50,1.0,8.5,1164.13
6212,联庄站-水澄桥站区间（一）,5,M060-28,4038,77,1.0,7.0,1171.13
6211,联庄站-水澄桥站区间（一）,5,M060-29,4040,93,1.0,5.0,1176.13
6210,联庄站-水澄桥站区间 (二）,5,M062-01,4041,-103,1.0,1.3,1177.43
6209,联庄站-水澄桥站区间（一）,5,M060-30,4041,94,1.0,2.0,1179.43
6208,联庄站-水澄桥站区间 (二）,5,M062-02,4039,-100,1.0,2.0,1181.43
6207,联庄站-水澄桥站区间 (二）,5,M062-03,4038,-82,1.0,5.0,1186.43
6206,联庄站-水澄桥站区间 (二）,5,M062-04,4039,-70,1.0,7.0,1193.43
6205,联庄站-水澄桥站区间 (二）,5,M062-05,4040,-28,1.0,8.0,1201.43
6204,联庄站-水澄桥站区间 (二）,5,M062-06,4038,4,1.0,8.0,1209.43
6203,联庄站-水澄桥站区间 (二）,5,M062-07,4037,21,1.0,8.0,1217.43
6202,联庄站-水澄桥站区间 (二）,5,M062-08,4038,54,1.0,8.0,1225.43
6201,联庄站-水澄桥站区间 (二）,5,M062-09,4039,89,1.0,8.0,1233.43
6200,联庄站-水澄桥站区间 (二）,5,M062-10,4037,115,1.0,8.0,1241.43
6199,联庄站-水澄桥站区间 (二）,5,M062-11,4038,142,1.0,8.0,1249.43
6198,联庄站-水澄桥站区间 (二）,5,M062-12,4039,174,1.0,8.0,1257.43
6197,联庄站-水澄桥站区间 (二）,5,M062-13,4037,200,1.0,8.0,1265.43
6196,联庄站-水澄桥站区间 (二）,5,M062-14,4037,226,1.0,8.0,1273.43
6195,联庄站-水澄桥站区间 (二）,5,M062-15,4040,261,1.0,8.0,1281.43
6194,联庄站-水澄桥站区间 (二）,5,M062-16,4039,290,1.0,8.0,1289.43
6193,联庄站-水澄桥站区间 (二）,5,M062-17,4038,250,1.0,8.0,1297.43
6192,联庄站-水澄桥站区间 (二）,5,M062-18,4040,236,1.0,8.0,1305.43
6191,联庄站-水澄桥站区间 (二）,5,M062-19,4039,213,1.0,8.0,1313.43
6190,联庄站-水澄桥站区间 (二）,5,M062-20,4041,179,1.0,8.0,1321.43
6189,联庄站-水澄桥站区间 (二）,5,M062-21,4040,158,1.0,8.0,1329.43
